age,1885,1895,1905,1921,1933,1947,1954,1961,1966,1971,1976,1981,1986,1991,1996,2001,2006,2011,2016
27,0.00867,0.00659,0.00478,0.00368,0.00251,0.00166,0.00165,0.00147,0.00147,0.00135,0.0013,0.00138,0.00134,0.001297158,0.001270441,0.001180813,0.00088,0.000721,0.000675
28,0.00867,0.00672,0.00494,0.00374,0.00256,0.00171,0.00165,0.0015,0.00147,0.00136,0.00128,0.00134,0.00132,0.001297697,0.00128248,0.00118695,0.0009,0.000754,0.0007
29,0.00867,0.00682,0.00503,0.00381,0.00263,0.00178,0.00167,0.00153,0.00148,0.0014,0.00127,0.0013,0.0013,0.001300334,0.001296588,0.001189025,0.00093,0.000789,0.000728
30,0.00867,0.00698,0.00519,0.0039,0.00271,0.00186,0.0017,0.00157,0.0015,0.00144,0.00128,0.00126,0.00129,0.001306127,0.001313303,0.001190637,0.00095,0.000826,0.00076
31,0.00871,0.00718,0.0054,0.00401,0.00281,0.00194,0.00174,0.00161,0.00157,0.00148,0.00133,0.00125,0.00129,0.001316114,0.001333162,0.001195384,0.00098,0.000865,0.000796
32,0.0088,0.00736,0.00558,0.00414,0.00293,0.00201,0.0018,0.00167,0.00164,0.00152,0.00138,0.00125,0.00129,0.001331355,0.001356703,0.001206343,0.00101,0.000905,0.000837
33,0.00896,0.00762,0.00579,0.0043,0.00308,0.00208,0.00187,0.00174,0.00176,0.00158,0.00145,0.00127,0.0013,0.001352886,0.001384462,0.00122451,0.00105,0.000945,0.000883
34,0.00921,0.00791,0.00604,0.0045,0.00326,0.00217,0.00195,0.00183,0.00188,0.0017,0.00155,0.00132,0.00132,0.001381758,0.001416978,0.001250357,0.00108,0.000987,0.000934
35,0.00951,0.00821,0.00633,0.00475,0.00346,0.00228,0.00205,0.00194,0.00203,0.00187,0.00167,0.00139,0.00136,0.001419027,0.001454785,0.00128436,0.00112,0.001031,0.000992
36,0.00981,0.00851,0.00663,0.00503,0.00368,0.00243,0.00218,0.00208,0.0022,0.00201,0.00181,0.00149,0.00141,0.00146574,0.001498423,0.00132699,0.00117,0.001079,0.001057
37,0.0101,0.0088,0.00698,0.00531,0.0039,0.00262,0.00234,0.00226,0.00239,0.00216,0.00198,0.00161,0.00148,0.001522946,0.001548426,0.001378722,0.00123,0.001133,0.001128
38,0.01044,0.0091,0.00736,0.00559,0.00413,0.00283,0.00252,0.00247,0.00261,0.00238,0.00218,0.00176,0.00157,0.001591691,0.001605331,0.001440028,0.00129,0.001193,0.001207
39,0.01083,0.0094,0.00778,0.00587,0.00435,0.00308,0.00273,0.00272,0.00285,0.00262,0.00241,0.00193,0.00168,0.00167302,0.001669676,0.001511381,0.00136,0.001261,0.001295
40,0.01129,0.00969,0.00816,0.00617,0.0046,0.00337,0.00297,0.003,0.00311,0.00283,0.00267,0.00214,0.00181,0.001768339,0.001741994,0.001593253,0.00145,0.001338,0.00139
41,0.01177,0.00999,0.0086,0.00651,0.00489,0.00371,0.00324,0.0033,0.0034,0.00311,0.00296,0.00238,0.00197,0.001880487,0.001823364,0.001686115,0.00154,0.001424,0.001495
42,0.01231,0.01033,0.0091,0.0069,0.00523,0.00409,0.00355,0.00364,0.00374,0.0035,0.00329,0.00266,0.00216,0.002012654,0.001917028,0.001790438,0.00165,0.001523,0.00161
43,0.0129,0.01079,0.00965,0.00735,0.00563,0.00452,0.0039,0.00401,0.00411,0.00389,0.00366,0.00296,0.00237,0.002168045,0.00202677,0.001906694,0.00176,0.001634,0.001734
44,0.01356,0.01129,0.01024,0.00786,0.00609,0.005,0.00431,0.00441,0.00453,0.0043,0.00407,0.00331,0.00262,0.002349851,0.002156368,0.002035351,0.0019,0.001758,0.001869
45,0.01424,0.01183,0.01083,0.00844,0.00659,0.00554,0.00478,0.00485,0.005,0.00482,0.00453,0.0037,0.00291,0.00256125,0.0023096,0.002176879,0.00204,0.001898,0.002015
46,0.01497,0.01243,0.01142,0.00906,0.00713,0.00614,0.00531,0.00535,0.00552,0.00538,0.00502,0.00413,0.00323,0.002805425,0.00249024,0.002331746,0.00221,0.002055,0.002172
47,0.01583,0.01302,0.01204,0.00969,0.00772,0.0068,0.00591,0.00591,0.00612,0.00596,0.00556,0.00459,0.0036,0.003085553,0.002702056,0.00250127,0.00238,0.002229,0.002342
48,0.01671,0.01365,0.01261,0.01032,0.00833,0.00753,0.00659,0.00654,0.00678,0.00659,0.00616,0.00512,0.00402,0.003404802,0.002948812,0.002690168,0.00258,0.002421,0.002515
49,0.01764,0.01438,0.01327,0.01095,0.00897,0.00832,0.00734,0.00724,0.00752,0.00735,0.00682,0.0057,0.0045,0.003766902,0.003234262,0.002903999,0.0028,0.002634,0.002675
50,0.01861,0.01522,0.01395,0.01158,0.00966,0.00919,0.00819,0.00804,0.00834,0.00814,0.00751,0.00634,0.00504,0.004177893,0.003562154,0.003148319,0.00303,0.002868,0.002858
51,0.01965,0.01617,0.01463,0.01221,0.01045,0.01014,0.00914,0.00892,0.00924,0.00899,0.00828,0.00702,0.00563,0.004644335,0.003936227,0.003428674,0.00329,0.003125,0.003078
52,0.02078,0.01719,0.01538,0.01285,0.01136,0.01117,0.0102,0.00989,0.01023,0.01002,0.0091,0.00778,0.0063,0.005172816,0.004360205,0.003750601,0.00357,0.003405,0.003331
53,0.022,0.01832,0.01622,0.01354,0.01243,0.01229,0.01137,0.01096,0.01132,0.0112,0.01,0.00859,0.00704,0.005769872,0.004837801,0.004119625,0.00386,0.00371,0.003619
54,0.02333,0.01958,0.01714,0.01442,0.01363,0.0135,0.01264,0.01213,0.0125,0.01227,0.01099,0.00947,0.00785,0.006441998,0.005372712,0.004541257,0.00419,0.004039,0.00394
55,0.02474,0.02107,0.01816,0.01552,0.01493,0.0148,0.01402,0.01339,0.01381,0.0136,0.01208,0.01043,0.00875,0.007195688,0.005969802,0.005020991,0.00454,0.004381,0.004294
